signal_date,entry_date,exit_date,holding_days,strategy,moneyness,call_code,put_code,spot_at_signal,call_strike,put_strike,dte,entry_call_price,entry_put_price,exit_call_price,exit_put_price,entry_premium,exit_premium,net_pnl,return_on_premium,entry_mode_used
2025-10-29,2025-10-30,2025-11-03,3,5% OTM strangle,0.05,MO2511-C-8000.CFE,MO2511-P-7100.CFE,7569.117,8000.0,7100.0,23,27.2,40.0,13.2,32.6,67.536,45.571,-2196.5000000000005,-0.32523394930111355,next_open
2025-10-29,2025-10-30,2025-11-05,5,5% OTM strangle,0.05,MO2511-C-8000.CFE,MO2511-P-7100.CFE,7569.117,8000.0,7100.0,23,27.2,40.0,6.4,39.8,67.536,45.968999999999994,-2156.7000000000007,-0.31934079601990056,next_open
2025-10-30,2025-10-31,2025-10-31,1,5% OTM strangle,0.05,MO2511-C-7900.CFE,MO2511-P-7100.CFE,7485.0848,7900.0,7100.0,22,20.6,52.0,21.6,44.6,72.96299999999998,65.869,-709.399999999998,-0.09722736181352168,next_open
2025-10-30,2025-10-31,2025-11-04,3,5% OTM strangle,0.05,MO2511-C-7900.CFE,MO2511-P-7100.CFE,7485.0848,7900.0,7100.0,22,20.6,52.0,10.4,48.6,72.96299999999998,58.705,-1425.7999999999981,-0.1954141140029876,next_open
2025-10-30,2025-10-31,2025-11-06,5,5% OTM strangle,0.05,MO2511-C-7900.CFE,MO2511-P-7100.CFE,7485.0848,7900.0,7100.0,22,20.6,52.0,12.4,19.8,72.96299999999998,32.039,-4092.399999999998,-0.5608870249304441,next_open
2025-10-31,2025-11-03,2025-11-03,1,5% OTM strangle,0.05,MO2511-C-7900.CFE,MO2511-P-7100.CFE,7506.6746,7900.0,7100.0,21,21.6,45.0,20.0,32.6,66.93299999999999,52.337,-1459.599999999999,-0.21806881508374032,next_open
2025-10-31,2025-11-03,2025-11-05,3,5% OTM strangle,0.05,MO2511-C-7900.CFE,MO2511-P-7100.CFE,7506.6746,7900.0,7100.0,21,21.6,45.0,9.2,39.8,66.93299999999999,48.755,-1817.799999999999,-0.27158501785367445,next_open
2025-10-31,2025-11-03,2025-11-07,5,5% OTM strangle,0.05,MO2511-C-7900.CFE,MO2511-P-7100.CFE,7506.6746,7900.0,7100.0,21,21.6,45.0,8.6,18.4,66.93299999999999,26.865,-4006.7999999999997,-0.5986284792254942,next_open
2025-11-03,2025-11-04,2025-11-04,1,5% OTM strangle,0.05,MO2511-C-8000.CFE,MO2511-P-7100.CFE,7538.1178,8000.0,7100.0,18,12.0,34.2,7.2,48.6,46.431,55.521,909.0000000000003,0.19577437487885258,next_open
2025-11-03,2025-11-04,2025-11-06,3,5% OTM strangle,0.05,MO2511-C-8000.CFE,MO2511-P-7100.CFE,7538.1178,8000.0,7100.0,18,12.0,34.2,7.6,19.8,46.431,27.262999999999998,-1916.8,-0.41282763670823375,next_open
2025-11-03,2025-11-04,2025-11-10,5,5% OTM strangle,0.05,MO2511-C-8000.CFE,MO2511-P-7100.CFE,7538.1178,8000.0,7100.0,18,12.0,34.2,4.8,12.4,46.431,17.114,-2931.7,-0.6314100493204972,next_open
2025-11-04,2025-11-05,2025-11-05,1,5% OTM strangle,0.05,MO2511-C-7900.CFE,MO2511-P-7000.CFE,7435.7308,7900.0,7000.0,17,7.6,50.0,9.2,26.0,57.888,35.024,-2286.3999999999996,-0.3949695964621337,next_open
2025-11-04,2025-11-05,2025-11-07,3,5% OTM strangle,0.05,MO2511-C-7900.CFE,MO2511-P-7000.CFE,7435.7308,7900.0,7000.0,17,7.6,50.0,8.6,12.6,57.888,21.093999999999998,-3679.3999999999996,-0.6356066887783305,next_open
2025-11-04,2025-11-05,2025-11-11,5,5% OTM strangle,0.05,MO2511-C-7900.CFE,MO2511-P-7000.CFE,7435.7308,7900.0,7000.0,17,7.6,50.0,5.8,9.4,57.888,15.123999999999999,-4276.4,-0.7387368711995577,next_open
2025-11-05,2025-11-06,2025-11-06,1,5% OTM strangle,0.05,MO2511-C-7900.CFE,MO2511-P-7000.CFE,7464.8632,7900.0,7000.0,16,10.4,23.0,12.4,12.6,33.56699999999999,24.875,-869.1999999999994,-0.2589447969732176,next_open
2025-11-05,2025-11-06,2025-11-10,3,5% OTM strangle,0.05,MO2511-C-7900.CFE,MO2511-P-7000.CFE,7464.8632,7900.0,7000.0,16,10.4,23.0,8.6,8.4,33.56699999999999,16.915,-1665.1999999999994,-0.49608246194178796,next_open
2025-11-05,2025-11-06,2025-11-12,5,5% OTM strangle,0.05,MO2511-C-7900.CFE,MO2511-P-7000.CFE,7464.8632,7900.0,7000.0,16,10.4,23.0,3.4,7.8,33.56699999999999,11.144,-2242.2999999999993,-0.6680072690440014,next_open
2025-11-06,2025-11-07,2025-11-07,1,5% OTM strangle,0.05,MO2511-C-8000.CFE,MO2511-P-7100.CFE,7551.8299,8000.0,7100.0,15,6.4,23.0,4.8,18.4,29.546999999999997,23.084,-646.2999999999997,-0.21873625071919306,next_open
2025-11-06,2025-11-07,2025-11-11,3,5% OTM strangle,0.05,MO2511-C-8000.CFE,MO2511-P-7100.CFE,7551.8299,8000.0,7100.0,15,6.4,23.0,3.2,13.8,29.546999999999997,16.915,-1263.1999999999998,-0.42752225268216737,next_open
2025-11-06,2025-11-07,2025-11-13,5,5% OTM strangle,0.05,MO2511-C-8000.CFE,MO2511-P-7100.CFE,7551.8299,8000.0,7100.0,15,6.4,23.0,3.4,6.0,29.546999999999997,9.353,-2019.3999999999996,-0.6834534808948454,next_open
2025-11-07,2025-11-10,2025-11-10,1,5% OTM strangle,0.05,MO2511-C-8000.CFE,MO2511-P-7100.CFE,7541.878,8000.0,7100.0,14,5.6,14.0,4.8,12.4,19.698,17.114,-258.4,-0.1311808305411717,next_open
2025-11-07,2025-11-10,2025-11-12,3,5% OTM strangle,0.05,MO2511-C-8000.CFE,MO2511-P-7100.CFE,7541.878,8000.0,7100.0,14,5.6,14.0,2.4,12.6,19.698,14.925,-477.29999999999995,-0.24230886384404507,next_open
2025-11-07,2025-11-10,2025-11-14,5,5% OTM strangle,0.05,MO2511-C-8000.CFE,MO2511-P-7100.CFE,7541.878,8000.0,7100.0,14,5.6,14.0,1.2,6.4,19.698,7.562,-1213.6,-0.6161031576809828,next_open
2025-11-10,2025-11-11,2025-11-11,1,5% OTM strangle,0.05,MO2511-C-8000.CFE,MO2511-P-7100.CFE,7563.2535,8000.0,7100.0,11,5.8,10.0,3.2,13.8,15.879,16.915,103.59999999999997,0.06524340323697965,next_open
2025-11-10,2025-11-11,2025-11-13,3,5% OTM strangle,0.05,MO2511-C-8000.CFE,MO2511-P-7100.CFE,7563.2535,8000.0,7100.0,11,5.8,10.0,3.4,6.0,15.879,9.353,-652.6,-0.4109830593866113,next_open
2025-11-10,2025-11-11,2025-11-17,5,5% OTM strangle,0.05,MO2511-C-8000.CFE,MO2511-P-7100.CFE,7563.2535,8000.0,7100.0,11,5.8,10.0,1.2,3.4,15.879,4.577,-1130.2,-0.7117576673594056,next_open
2025-11-11,2025-11-12,2025-11-12,1,5% OTM strangle,0.05,MO2511-C-8000.CFE,MO2511-P-7100.CFE,7540.791,8000.0,7100.0,10,3.4,15.0,2.4,12.6,18.491999999999997,14.925,-356.69999999999965,-0.19289422452952612,next_open
2025-11-11,2025-11-12,2025-11-14,3,5% OTM strangle,0.05,MO2511-C-8000.CFE,MO2511-P-7100.CFE,7540.791,8000.0,7100.0,10,3.4,15.0,1.2,6.4,18.491999999999997,7.562,-1092.9999999999995,-0.5910664070949598,next_open
2025-11-11,2025-11-12,2025-11-18,5,5% OTM strangle,0.05,MO2511-C-8000.CFE,MO2511-P-7100.CFE,7540.791,8000.0,7100.0,10,3.4,15.0,0.6,2.4,18.491999999999997,2.985,-1550.6999999999998,-0.8385788449059053,next_open
2025-11-14,2025-11-17,2025-11-17,1,5% OTM strangle,0.05,MO2512-C-7900.CFE,MO2512-P-7100.CFE,7502.7567,7900.0,7100.0,35,39.4,83.8,32.2,74.8,123.81599999999997,106.465,-1735.0999999999972,-0.14013536215028732,next_open
2025-11-14,2025-11-17,2025-11-19,3,5% OTM strangle,0.05,MO2512-C-7900.CFE,MO2512-P-7100.CFE,7502.7567,7900.0,7100.0,35,39.4,83.8,23.0,96.6,123.81599999999997,119.002,-481.3999999999979,-0.03888027395490066,next_open
2025-11-14,2025-11-17,2025-11-21,5,5% OTM strangle,0.05,MO2512-C-7900.CFE,MO2512-P-7100.CFE,7502.7567,7900.0,7100.0,35,39.4,83.8,8.2,217.2,123.81599999999997,224.27299999999997,10045.699999999999,0.8113410221619178,next_open
2025-11-17,2025-11-18,2025-11-18,1,5% OTM strangle,0.05,MO2512-C-7900.CFE,MO2512-P-7100.CFE,7523.0758,7900.0,7100.0,32,28.4,82.0,27.4,90.0,110.952,116.813,586.1000000000004,0.05282464489148463,next_open
2025-11-17,2025-11-18,2025-11-20,3,5% OTM strangle,0.05,MO2512-C-7900.CFE,MO2512-P-7100.CFE,7523.0758,7900.0,7100.0,32,28.4,82.0,17.6,102.0,110.952,119.002,804.9999999999998,0.07255389718076283,next_open
2025-11-17,2025-11-18,2025-11-24,5,5% OTM strangle,0.05,MO2512-C-7900.CFE,MO2512-P-7100.CFE,7523.0758,7900.0,7100.0,32,28.4,82.0,4.8,163.8,110.952,167.75700000000003,5680.500000000004,0.5119781527146877,next_open
2025-11-18,2025-11-19,2025-11-19,1,5% OTM strangle,0.05,MO2512-C-7900.CFE,MO2512-P-7000.CFE,7448.1007,7900.0,7000.0,31,28.8,69.2,23.0,70.4,98.49,92.933,-555.6999999999988,-0.05642197177378402,next_open
2025-11-18,2025-11-19,2025-11-21,3,5% OTM strangle,0.05,MO2512-C-7900.CFE,MO2512-P-7000.CFE,7448.1007,7900.0,7000.0,31,28.8,69.2,8.2,168.0,98.49,175.319,7682.9,0.7800690425423901,next_open
2025-11-18,2025-11-19,2025-11-25,5,5% OTM strangle,0.05,MO2512-C-7900.CFE,MO2512-P-7000.CFE,7448.1007,7900.0,7000.0,31,28.8,69.2,3.6,84.4,98.49,87.56,-1092.9999999999993,-0.11097573357701282,next_open
2025-11-19,2025-11-20,2025-11-20,1,5% OTM strangle,0.05,MO2512-C-7800.CFE,MO2512-P-7000.CFE,7387.2084,7800.0,7000.0,30,45.0,64.8,26.4,74.8,110.34899999999999,100.69399999999999,-965.5000000000001,-0.08749512909043128,next_open
2025-11-19,2025-11-20,2025-11-24,3,5% OTM strangle,0.05,MO2512-C-7800.CFE,MO2512-P-7000.CFE,7387.2084,7800.0,7000.0,30,45.0,64.8,7.8,123.0,110.34899999999999,130.14600000000002,1979.7000000000025,0.17940352880406732,next_open
2025-11-19,2025-11-20,2025-11-26,5,5% OTM strangle,0.05,MO2512-C-7800.CFE,MO2512-P-7000.CFE,7387.2084,7800.0,7000.0,30,45.0,64.8,5.0,76.4,110.34899999999999,80.99300000000001,-2935.599999999998,-0.2660286907901293,next_open
2025-11-20,2025-11-21,2025-11-21,1,5% OTM strangle,0.05,MO2512-C-7800.CFE,MO2512-P-6900.CFE,7340.4118,7800.0,6900.0,29,21.0,70.0,13.2,126.8,91.45499999999998,139.3,4784.500000000003,0.5231534634519713,next_open
2025-11-20,2025-11-21,2025-11-25,3,5% OTM strangle,0.05,MO2512-C-7800.CFE,MO2512-P-6900.CFE,7340.4118,7800.0,6900.0,29,21.0,70.0,6.4,58.4,91.45499999999998,64.476,-2697.8999999999987,-0.2949975397736591,next_open
2025-11-20,2025-11-21,2025-11-27,5,5% OTM strangle,0.05,MO2512-C-7800.CFE,MO2512-P-6900.CFE,7340.4118,7800.0,6900.0,29,21.0,70.0,4.6,49.8,91.45499999999998,54.128,-3732.6999999999985,-0.40814608277294834,next_open
2025-11-21,2025-11-24,2025-11-24,1,5% OTM strangle,0.05,MO2512-C-7500.CFE,MO2512-P-6700.CFE,7067.703,7500.0,6700.0,28,42.4,64.4,34.4,47.4,107.334,81.39099999999999,-2594.300000000001,-0.24170346768032508,next_open
2025-11-21,2025-11-24,2025-11-26,3,5% OTM strangle,0.05,MO2512-C-7500.CFE,MO2512-P-6700.CFE,7067.703,7500.0,6700.0,28,42.4,64.4,30.0,23.4,107.334,53.132999999999996,-5420.1,-0.5049751243781095,next_open
2025-11-21,2025-11-24,2025-11-28,5,5% OTM strangle,0.05,MO2512-C-7500.CFE,MO2512-P-6700.CFE,7067.703,7500.0,6700.0,28,42.4,64.4,36.6,12.6,107.334,48.954,-5838.0,-0.5439096651573593,next_open
2025-11-24,2025-11-25,2025-11-25,1,5% OTM strangle,0.05,MO2512-C-7600.CFE,MO2512-P-6700.CFE,7156.4085,7600.0,6700.0,25,26.0,40.2,21.4,27.4,66.53099999999999,48.556,-1797.4999999999995,-0.2701748057296598,next_open
2025-11-24,2025-11-25,2025-11-27,3,5% OTM strangle,0.05,MO2512-C-7600.CFE,MO2512-P-6700.CFE,7156.4085,7600.0,6700.0,25,26.0,40.2,15.2,22.0,66.53099999999999,37.014,-2951.699999999999,-0.4436578437119537,next_open
2025-11-24,2025-11-25,2025-12-01,5,5% OTM strangle,0.05,MO2512-C-7600.CFE,MO2512-P-6700.CFE,7156.4085,7600.0,6700.0,25,26.0,40.2,23.6,8.6,66.53099999999999,32.039,-3449.199999999999,-0.518435015256046,next_open
2025-11-25,2025-11-26,2025-11-26,1,5% OTM strangle,0.05,MO2512-C-7700.CFE,MO2512-P-6800.CFE,7249.9471,7700.0,6800.0,24,12.6,40.8,9.2,35.8,53.666999999999994,44.775,-889.1999999999996,-0.16568841187321812,next_open
2025-11-25,2025-11-26,2025-11-28,3,5% OTM strangle,0.05,MO2512-C-7700.CFE,MO2512-P-6800.CFE,7249.9471,7700.0,6800.0,24,12.6,40.8,10.0,20.0,53.666999999999994,29.85,-2381.6999999999994,-0.4437922745821454,next_open
2025-11-25,2025-11-26,2025-12-02,5,5% OTM strangle,0.05,MO2512-C-7700.CFE,MO2512-P-6800.CFE,7249.9471,7700.0,6800.0,24,12.6,40.8,8.8,16.2,53.666999999999994,24.875,-2879.1999999999994,-0.5364935621517878,next_open
2025-11-26,2025-11-27,2025-11-27,1,5% OTM strangle,0.05,MO2512-C-7700.CFE,MO2512-P-6800.CFE,7248.4489,7700.0,6800.0,23,9.0,33.6,8.0,33.6,42.812999999999995,41.392,-142.09999999999923,-0.03319085324550937,next_open
2025-11-26,2025-11-27,2025-12-01,3,5% OTM strangle,0.05,MO2512-C-7700.CFE,MO2512-P-6800.CFE,7248.4489,7700.0,6800.0,23,9.0,33.6,12.6,14.6,42.812999999999995,27.064,-1574.8999999999996,-0.3678555578912947,next_open
2025-11-26,2025-11-27,2025-12-03,5,5% OTM strangle,0.05,MO2512-C-7700.CFE,MO2512-P-6800.CFE,7248.4489,7700.0,6800.0,23,9.0,33.6,6.0,19.0,42.812999999999995,24.875,-1793.7999999999995,-0.41898488776773407,next_open
2025-11-27,2025-11-28,2025-11-28,1,5% OTM strangle,0.05,MO2512-C-7700.CFE,MO2512-P-6800.CFE,7257.454,7700.0,6800.0,22,9.4,33.0,10.0,20.0,42.611999999999995,29.85,-1276.1999999999994,-0.2994931005350604,next_open
2025-11-27,2025-11-28,2025-12-02,3,5% OTM strangle,0.05,MO2512-C-7700.CFE,MO2512-P-6800.CFE,7257.454,7700.0,6800.0,22,9.4,33.0,8.8,16.2,42.611999999999995,24.875,-1773.6999999999994,-0.41624425044588365,next_open
2025-11-27,2025-11-28,2025-12-04,5,5% OTM strangle,0.05,MO2512-C-7700.CFE,MO2512-P-6800.CFE,7257.454,7700.0,6800.0,22,9.4,33.0,4.8,14.2,42.611999999999995,18.905,-2370.6999999999994,-0.5563456303388715,next_open
2025-11-28,2025-12-01,2025-12-01,1,5% OTM strangle,0.05,MO2512-C-7800.CFE,MO2512-P-6900.CFE,7334.2097,7800.0,6900.0,21,5.2,28.0,6.4,23.6,33.366,29.85,-351.5999999999998,-0.1053767308038122,next_open
2025-11-28,2025-12-01,2025-12-03,3,5% OTM strangle,0.05,MO2512-C-7800.CFE,MO2512-P-6900.CFE,7334.2097,7800.0,6900.0,21,5.2,28.0,3.6,30.6,33.366,34.029,66.30000000000038,0.019870526883654135,next_open
2025-11-28,2025-12-01,2025-12-05,5,5% OTM strangle,0.05,MO2512-C-7800.CFE,MO2512-P-6900.CFE,7334.2097,7800.0,6900.0,21,5.2,28.0,5.2,10.0,33.366,15.123999999999999,-1824.2,-0.5467242102739316,next_open
2025-12-01,2025-12-02,2025-12-02,1,5% OTM strangle,0.05,MO2512-C-7800.CFE,MO2512-P-7000.CFE,7386.6811,7800.0,7000.0,18,6.6,36.8,5.0,40.4,43.617,45.173,155.60000000000045,0.035674163743494615,next_open
2025-12-01,2025-12-02,2025-12-04,3,5% OTM strangle,0.05,MO2512-C-7800.CFE,MO2512-P-7000.CFE,7386.6811,7800.0,7000.0,18,6.6,36.8,3.2,38.6,43.617,41.591,-202.59999999999962,-0.04644977875598955,next_open
2025-12-01,2025-12-02,2025-12-08,5,5% OTM strangle,0.05,MO2512-C-7800.CFE,MO2512-P-7000.CFE,7386.6811,7800.0,7000.0,18,6.6,36.8,5.8,9.6,43.617,15.322999999999999,-2829.3999999999996,-0.6486920237522067,next_open
2025-12-02,2025-12-03,2025-12-03,1,5% OTM strangle,0.05,MO2512-C-7700.CFE,MO2512-P-6900.CFE,7313.178,7700.0,6900.0,17,7.6,25.4,6.0,30.6,33.165,36.417,325.2000000000003,0.09805517865219365,next_open
2025-12-02,2025-12-03,2025-12-05,3,5% OTM strangle,0.05,MO2512-C-7700.CFE,MO2512-P-6900.CFE,7313.178,7700.0,6900.0,17,7.6,25.4,8.8,10.0,33.165,18.706,-1445.8999999999999,-0.4359716568671792,next_open
2025-12-02,2025-12-03,2025-12-09,5,5% OTM strangle,0.05,MO2512-C-7700.CFE,MO2512-P-6900.CFE,7313.178,7700.0,6900.0,17,7.6,25.4,6.0,5.0,33.165,10.945,-2222.0,-0.6699834162520729,next_open
2025-12-03,2025-12-04,2025-12-04,1,5% OTM strangle,0.05,MO2512-C-7700.CFE,MO2512-P-6800.CFE,7248.274,7700.0,6800.0,16,6.2,17.8,4.8,14.2,24.119999999999997,18.905,-521.4999999999997,-0.2162106135986732,next_open
2025-12-03,2025-12-04,2025-12-08,3,5% OTM strangle,0.05,MO2512-C-7700.CFE,MO2512-P-6800.CFE,7248.274,7700.0,6800.0,16,6.2,17.8,10.6,4.0,24.119999999999997,14.527,-959.2999999999998,-0.3977197346600332,next_open
2025-12-03,2025-12-04,2025-12-10,5,5% OTM strangle,0.05,MO2512-C-7700.CFE,MO2512-P-6800.CFE,7248.274,7700.0,6800.0,16,6.2,17.8,7.4,3.0,24.119999999999997,10.348,-1377.1999999999996,-0.5709784411276948,next_open
2025-12-04,2025-12-05,2025-12-05,1,5% OTM strangle,0.05,MO2512-C-7700.CFE,MO2512-P-6800.CFE,7248.6573,7700.0,6800.0,15,4.0,14.0,8.8,6.6,18.089999999999996,15.323,-276.6999999999996,-0.1529574350469871,next_open
2025-12-04,2025-12-05,2025-12-09,3,5% OTM strangle,0.05,MO2512-C-7700.CFE,MO2512-P-6800.CFE,7248.6573,7700.0,6800.0,15,4.0,14.0,6.0,3.4,18.089999999999996,9.353,-873.6999999999997,-0.48297401879491425,next_open
2025-12-04,2025-12-05,2025-12-11,5,5% OTM strangle,0.05,MO2512-C-7700.CFE,MO2512-P-6800.CFE,7248.6573,7700.0,6800.0,15,4.0,14.0,3.0,5.4,18.089999999999996,8.358,-973.1999999999996,-0.5379767827529021,next_open
2025-12-05,2025-12-08,2025-12-08,1,5% OTM strangle,0.05,MO2512-C-7800.CFE,MO2512-P-6900.CFE,7342.4924,7800.0,6900.0,14,5.8,8.4,5.8,5.8,14.270999999999997,11.542,-272.89999999999975,-0.19122696377268572,next_open
2025-12-05,2025-12-08,2025-12-10,3,5% OTM strangle,0.05,MO2512-C-7800.CFE,MO2512-P-6900.CFE,7342.4924,7800.0,6900.0,14,5.8,8.4,4.8,4.2,14.270999999999997,8.955,-531.5999999999997,-0.3725036787891527,next_open
2025-12-05,2025-12-08,2025-12-12,5,5% OTM strangle,0.05,MO2512-C-7800.CFE,MO2512-P-6900.CFE,7342.4924,7800.0,6900.0,14,5.8,8.4,1.6,3.4,14.270999999999997,4.975,-929.5999999999998,-0.6513909326606404,next_open
2025-12-08,2025-12-09,2025-12-09,1,5% OTM strangle,0.05,MO2512-C-7800.CFE,MO2512-P-7000.CFE,7423.0462,7800.0,7000.0,11,5.2,10.2,3.4,8.4,15.476999999999997,11.741000000000001,-373.5999999999995,-0.24139045034567397,next_open
2025-12-08,2025-12-09,2025-12-11,3,5% OTM strangle,0.05,MO2512-C-7800.CFE,MO2512-P-7000.CFE,7423.0462,7800.0,7000.0,11,5.2,10.2,1.8,12.6,15.476999999999997,14.328,-114.89999999999974,-0.07423919364217857,next_open
2025-12-08,2025-12-09,2025-12-15,5,5% OTM strangle,0.05,MO2512-C-7800.CFE,MO2512-P-7000.CFE,7423.0462,7800.0,7000.0,11,5.2,10.2,1.2,5.8,15.476999999999997,6.965,-851.1999999999997,-0.5499773857982813,next_open
2025-12-09,2025-12-10,2025-12-10,1,5% OTM strangle,0.05,MO2512-C-7800.CFE,MO2512-P-7000.CFE,7380.5835,7800.0,7000.0,10,3.6,9.2,4.8,6.6,12.863999999999997,11.342999999999998,-152.0999999999999,-0.11823694029850743,next_open
2025-12-09,2025-12-10,2025-12-12,3,5% OTM strangle,0.05,MO2512-C-7800.CFE,MO2512-P-7000.CFE,7380.5835,7800.0,7000.0,10,3.6,9.2,1.6,5.4,12.863999999999997,6.965,-589.8999999999997,-0.45856654228855714,next_open
2025-12-09,2025-12-10,2025-12-16,5,5% OTM strangle,0.05,MO2512-C-7800.CFE,MO2512-P-7000.CFE,7380.5835,7800.0,7000.0,10,3.6,9.2,0.6,13.6,12.863999999999997,14.129,126.50000000000023,0.09833644278606986,next_open
2025-12-12,2025-12-15,2025-12-15,1,5% OTM strangle,0.05,MO2601-C-7800.CFE,MO2601-P-7000.CFE,7370.9416,7800.0,7000.0,35,19.0,70.0,15.4,69.8,89.445,84.774,-467.0999999999992,-0.05222203588797576,next_open
2025-12-12,2025-12-15,2025-12-17,3,5% OTM strangle,0.05,MO2601-C-7800.CFE,MO2601-P-7000.CFE,7370.9416,7800.0,7000.0,35,19.0,70.0,15.6,69.6,89.445,84.77399999999999,-467.10000000000065,-0.05222203588797592,next_open
2025-12-12,2025-12-15,2025-12-19,5,5% OTM strangle,0.05,MO2601-C-7800.CFE,MO2601-P-7000.CFE,7370.9416,7800.0,7000.0,35,19.0,70.0,10.2,51.4,89.445,61.291999999999994,-2815.2999999999997,-0.3147520822852032,next_open
2025-12-15,2025-12-16,2025-12-16,1,5% OTM strangle,0.05,MO2601-C-7700.CFE,MO2601-P-6900.CFE,7309.0775,7700.0,6900.0,32,21.0,48.4,15.0,75.2,69.747,89.74900000000001,2000.200000000001,0.2867793596857214,next_open
2025-12-15,2025-12-16,2025-12-18,3,5% OTM strangle,0.05,MO2601-C-7700.CFE,MO2601-P-6900.CFE,7309.0775,7700.0,6900.0,32,21.0,48.4,18.6,52.8,69.747,71.043,129.60000000000065,0.018581444363198512,next_open
2025-12-15,2025-12-16,2025-12-22,5,5% OTM strangle,0.05,MO2601-C-7700.CFE,MO2601-P-6900.CFE,7309.0775,7700.0,6900.0,32,21.0,48.4,22.2,22.8,69.747,44.775,-2497.2000000000003,-0.3580369048131103,next_open
2025-12-16,2025-12-17,2025-12-17,1,5% OTM strangle,0.05,MO2601-C-7600.CFE,MO2601-P-6800.CFE,7181.62,7600.0,6800.0,31,25.6,51.6,32.0,35.0,77.586,66.665,-1092.0999999999992,-0.14075993091537123,next_open
2025-12-16,2025-12-17,2025-12-19,3,5% OTM strangle,0.05,MO2601-C-7600.CFE,MO2601-P-6800.CFE,7181.62,7600.0,6800.0,31,25.6,51.6,30.6,25.8,77.586,56.118,-2146.7999999999997,-0.2766994045317454,next_open
2025-12-16,2025-12-17,2025-12-23,5,5% OTM strangle,0.05,MO2601-C-7600.CFE,MO2601-P-6800.CFE,7181.62,7600.0,6800.0,31,25.6,51.6,37.2,15.4,77.586,52.337,-2524.8999999999996,-0.3254324233753512,next_open
2025-12-17,2025-12-18,2025-12-18,1,5% OTM strangle,0.05,MO2601-C-7700.CFE,MO2601-P-6900.CFE,7288.7384,7700.0,6900.0,30,17.4,58.2,18.6,52.8,75.97799999999998,71.043,-493.4999999999974,-0.06495301271420642,next_open
2025-12-17,2025-12-18,2025-12-22,3,5% OTM strangle,0.05,MO2601-C-7700.CFE,MO2601-P-6900.CFE,7288.7384,7700.0,6900.0,30,17.4,58.2,22.2,22.8,75.97799999999998,44.775,-3120.2999999999984,-0.4106846718787016,next_open
2025-12-17,2025-12-18,2025-12-24,5,5% OTM strangle,0.05,MO2601-C-7700.CFE,MO2601-P-6900.CFE,7288.7384,7700.0,6900.0,30,17.4,58.2,55.0,14.0,75.97799999999998,68.655,-732.2999999999979,-0.0963831635473424,next_open
2025-12-18,2025-12-19,2025-12-19,1,5% OTM strangle,0.05,MO2601-C-7700.CFE,MO2601-P-6900.CFE,7272.4024,7700.0,6900.0,29,20.2,43.6,18.0,36.0,64.11899999999999,53.73,-1038.899999999999,-0.16202685631404096,next_open
2025-12-18,2025-12-19,2025-12-23,3,5% OTM strangle,0.05,MO2601-C-7700.CFE,MO2601-P-6900.CFE,7272.4024,7700.0,6900.0,29,20.2,43.6,21.6,22.4,64.11899999999999,43.78,-2033.8999999999985,-0.317207068107737,next_open
2025-12-18,2025-12-19,2025-12-25,5,5% OTM strangle,0.05,MO2601-C-7700.CFE,MO2601-P-6900.CFE,7272.4024,7700.0,6900.0,29,20.2,43.6,73.0,8.2,64.11899999999999,80.794,1667.5000000000011,0.2600633197648125,next_open
2025-12-19,2025-12-22,2025-12-22,1,5% OTM strangle,0.05,MO2601-C-7700.CFE,MO2601-P-6900.CFE,7329.8057,7700.0,6900.0,28,21.0,35.8,22.2,22.8,57.08399999999999,44.775,-1230.899999999999,-0.2156295984864409,next_open
2025-12-19,2025-12-22,2025-12-24,3,5% OTM strangle,0.05,MO2601-C-7700.CFE,MO2601-P-6900.CFE,7329.8057,7700.0,6900.0,28,21.0,35.8,55.0,14.0,57.08399999999999,68.655,1157.1000000000013,0.20270128232079068,next_open
2025-12-19,2025-12-22,2025-12-26,5,5% OTM strangle,0.05,MO2601-C-7700.CFE,MO2601-P-6900.CFE,7329.8057,7700.0,6900.0,28,21.0,35.8,87.0,6.2,57.08399999999999,92.73400000000001,3565.000000000002,0.6245182538014159,next_open
2025-12-22,2025-12-23,2025-12-23,1,5% OTM strangle,0.05,MO2601-C-7800.CFE,MO2601-P-7000.CFE,7408.3488,7800.0,7000.0,25,15.0,34.0,12.6,33.6,49.245,45.969,-327.5999999999996,-0.06652452025586346,next_open
2025-12-22,2025-12-23,2025-12-25,3,5% OTM strangle,0.05,MO2601-C-7800.CFE,MO2601-P-7000.CFE,7408.3488,7800.0,7000.0,25,15.0,34.0,48.0,12.8,49.245,60.495999999999995,1125.0999999999997,0.22846989542085486,next_open
2025-12-22,2025-12-23,2025-12-29,5,5% OTM strangle,0.05,MO2601-C-7800.CFE,MO2601-P-7000.CFE,7408.3488,7800.0,7000.0,25,15.0,34.0,50.8,11.6,49.245,62.088,1284.3000000000004,0.2607980505635091,next_open
2025-12-23,2025-12-24,2025-12-24,1,5% OTM strangle,0.05,MO2601-C-7800.CFE,MO2601-P-7000.CFE,7392.4204,7800.0,7000.0,24,13.6,33.6,36.6,21.4,47.436,57.71,1027.4,0.2165865587317649,next_open
